Date,Open,High,Low,Close,Adj Close,Volume
2020-01-17,97.550003,97.870003,95.199997,95.599998,95.599998,1229600
2020-01-21,96.889999,101.275002,96.519997,98.250000,98.250000,1809200
2020-01-22,99.949997,102.800003,99.660004,101.419998,101.419998,1705400
2020-01-23,101.220001,103.239998,100.599998,102.800003,102.800003,1389000
2020-01-24,103.220001,103.529999,97.250000,98.099998,98.099998,1330700
2020-01-27,95.279999,97.309998,93.559998,95.970001,95.970001,1448100
2020-01-28,96.599998,99.980003,96.510002,99.419998,99.419998,887500
2020-01-29,100.559998,104.169998,99.230003,103.480003,103.480003,1433500
2020-01-30,101.839996,105.167000,101.190002,104.750000,104.750000,1508800
2020-01-31,103.800003,104.610001,99.459999,101.709999,101.709999,1002000
2020-02-03,102.690002,103.300003,101.389999,101.989998,101.989998,891900
2020-02-04,103.919998,107.449997,103.419998,107.150002,107.150002,1588700
2020-02-05,108.940002,109.730003,106.019997,107.059998,107.059998,1377800
2020-02-06,107.389999,110.760002,106.959999,108.739998,108.739998,1066600
2020-02-07,107.919998,108.068001,105.510002,105.839996,105.839996,1060300
2020-02-10,106.000000,109.930000,105.849998,109.699997,109.699997,1030800
2020-02-11,110.500000,112.089996,109.849998,110.430000,110.430000,1050300
2020-02-12,108.190002,111.269997,106.000000,110.000000,110.000000,1339200
2020-02-13,109.620003,113.080002,108.940002,112.019997,112.019997,1091700
2020-02-14,112.599998,113.160004,110.349998,111.769997,111.769997,1090800
2020-02-18,111.000000,117.870003,110.800003,117.239998,117.239998,1862200
2020-02-19,118.639999,119.260002,116.639999,117.360001,117.360001,2199000
2020-02-20,117.000000,117.150002,111.750000,115.900002,115.900002,1894300
2020-02-21,115.449997,115.599998,110.750000,113.540001,113.540001,1581700
2020-02-24,107.500000,115.709999,106.050003,114.260002,114.260002,1913500
2020-02-25,114.940002,125.910004,110.500000,118.400002,118.400002,3651600
2020-02-26,120.000000,120.260002,113.010002,116.860001,116.860001,3452500
2020-02-27,138.899994,148.000000,129.039993,135.149994,135.149994,8975900
2020-02-28,139.699997,145.000000,120.150002,124.959999,124.959999,6032200
2020-03-02,126.940002,128.466003,121.059998,124.489998,124.489998,2969900
2020-03-03,124.500000,124.629997,119.370003,123.580002,123.580002,2242300
2020-03-04,125.169998,126.000000,122.589996,124.639999,124.639999,2355900
2020-03-05,123.400002,138.070007,122.760002,134.330002,134.330002,4000300
2020-03-06,139.029999,140.630005,132.360001,135.899994,135.899994,4198500
2020-03-09,125.809998,136.089996,120.000000,133.539993,133.539993,2441500
2020-03-10,137.509995,150.970001,127.560997,146.070007,146.070007,5538800
2020-03-11,152.059998,153.750000,130.100006,137.399994,137.399994,6149800
2020-03-12,126.750000,131.710007,117.599998,118.800003,118.800003,3990100
2020-03-13,125.559998,140.000000,106.416000,127.949997,127.949997,5298400
2020-03-16,122.610001,132.740005,115.404999,116.739998,116.739998,4466200
2020-03-17,119.959999,132.779999,102.010002,118.239998,118.239998,5500500
2020-03-18,115.010002,137.880005,115.000000,136.929993,136.929993,5088700
2020-03-19,140.149994,148.490005,132.070007,139.630005,139.630005,4803100
2020-03-20,140.479996,158.199997,137.279999,141.740005,141.740005,4097600
2020-03-23,146.479996,168.000000,143.789993,167.440002,167.440002,5493000
2020-03-24,173.750000,176.399994,148.479996,162.020004,162.020004,8011900
2020-03-25,159.309998,160.800003,134.125000,142.110001,142.110001,13377100
2020-03-26,148.009995,160.000000,143.001007,159.500000,159.500000,5849500
2020-03-27,157.910004,170.979996,156.000000,164.160004,164.160004,3862300
2020-03-30,170.789993,171.000000,159.520004,163.559998,163.559998,3627200
2020-03-31,159.860001,161.977005,150.050003,155.009995,155.009995,3186600
2020-04-01,153.500000,166.850006,151.100006,162.529999,162.529999,3191100
2020-04-02,161.550003,166.750000,154.470001,159.320007,159.320007,2340000
2020-04-03,156.509995,162.479996,155.009995,156.210007,156.210007,1467400
2020-04-06,150.000000,151.796005,143.070007,150.130005,150.130005,2679400
2020-04-07,143.880005,147.110001,138.199997,141.250000,141.250000,3680100
2020-04-08,141.634995,143.500000,135.520004,139.100006,139.100006,2822800
2020-04-09,138.270004,148.250000,136.404999,146.660004,146.660004,2540300
2020-04-13,150.050003,156.110001,149.160004,154.130005,154.130005,2279800
2020-04-14,156.690002,160.990005,151.563004,157.330002,157.330002,2401600
2020-04-15,160.889999,172.419998,156.059998,171.770004,171.770004,5345000
2020-04-16,166.500000,174.429993,165.000000,174.250000,174.250000,3547400
2020-04-17,166.996994,174.070007,165.380005,173.270004,173.270004,3244800
2020-04-20,171.690002,183.500000,170.559998,181.460007,181.460007,2848600
2020-04-21,184.759995,189.464996,165.600006,172.389999,172.389999,3276300
2020-04-22,174.259995,183.110001,174.000000,179.649994,179.649994,2118600
2020-04-23,181.000000,189.970001,179.649994,187.729996,187.729996,2442300
2020-04-24,190.119995,196.509995,187.750000,193.529999,193.529999,2847400
2020-04-27,196.029999,203.850006,193.649994,194.889999,194.889999,3635400
2020-04-28,195.610001,195.809998,172.679993,181.149994,181.149994,5505100
2020-04-29,175.000000,181.750000,173.000000,175.100006,175.100006,3923700
2020-04-30,166.649994,169.789993,155.250000,164.589996,164.589996,5567800
2020-05-01,162.100006,170.289993,160.389999,169.429993,169.429993,2632600
2020-05-04,170.710007,175.179993,167.065002,174.300003,174.300003,2724000
2020-05-05,176.000000,177.520004,167.300003,169.589996,169.589996,2444600
2020-05-06,171.179993,180.130005,169.619995,176.009995,176.009995,1916800
2020-05-07,177.669998,180.809998,173.699997,174.929993,174.929993,1631100
2020-05-08,175.000000,178.449997,168.479004,176.500000,176.500000,2212700
2020-05-11,178.600006,193.990005,177.559998,190.619995,190.619995,3259900
2020-05-12,191.880005,194.360001,183.699997,184.149994,184.149994,2013100
2020-05-13,189.580002,196.190002,179.059998,188.190002,188.190002,3377600
2020-05-14,185.009995,185.949997,172.360001,179.539993,179.539993,5225700
2020-05-15,176.899994,184.679993,175.449997,184.229996,184.229996,4279100
2020-05-18,180.500000,185.550003,170.179993,172.199997,172.199997,4103100
2020-05-19,175.800003,180.350006,172.539993,175.660004,175.660004,2534500
2020-05-20,177.960007,179.940002,168.830002,171.270004,171.270004,2799100
2020-05-21,172.300003,178.059998,169.020004,174.990005,174.990005,2328500
2020-05-22,176.339996,176.339996,171.220001,174.179993,174.179993,1460200
2020-05-26,173.250000,174.000000,161.440002,164.470001,164.470001,3447700
2020-05-27,158.419998,162.949997,147.710007,162.639999,162.639999,4784800
2020-05-28,160.550003,170.740005,160.404999,166.899994,166.899994,2576500
2020-05-29,170.929993,174.369995,168.509995,174.059998,174.059998,5798500
2020-06-01,172.600006,177.800003,168.350006,173.619995,173.619995,2495100
2020-06-02,172.500000,172.679993,165.110001,169.869995,169.869995,2410200
2020-06-03,166.789993,168.869995,162.699997,164.589996,164.589996,2506200
2020-06-04,163.000000,166.679993,154.479996,157.149994,157.149994,3343100
2020-06-05,151.300003,163.899994,149.000000,161.649994,161.649994,2950700
2020-06-08,160.000000,168.699997,158.220001,166.350006,166.350006,2233700
2020-06-09,169.570007,170.229996,166.449997,168.830002,168.830002,1794700
2020-06-10,170.000000,177.649994,169.729996,176.710007,176.710007,2591300
2020-06-11,178.000000,187.669998,173.240005,173.729996,173.729996,4216700
2020-06-12,177.360001,179.500000,167.440002,172.270004,172.270004,2125400
2020-06-15,175.210007,188.279999,174.199997,188.279999,188.279999,3415800
2020-06-16,183.910004,189.268005,182.699997,188.410004,188.410004,2424900
2020-06-17,189.000000,195.410004,188.029999,192.059998,192.059998,2482500
2020-06-18,192.399994,199.580002,188.149994,191.979996,191.979996,2611500
2020-06-19,192.960007,203.460007,192.500000,201.529999,201.529999,4819000
2020-06-22,204.960007,208.630005,201.000000,204.940002,204.940002,2659300
2020-06-23,206.000000,207.300003,197.145004,198.080002,198.080002,2653800
2020-06-24,198.479996,203.960007,194.410004,197.009995,197.009995,2679200
2020-06-25,196.509995,202.979996,195.320007,201.699997,201.699997,2755900
2020-06-26,203.059998,204.000000,192.500000,193.259995,193.259995,10468400
2020-06-29,194.000000,195.029999,184.309998,187.350006,187.350006,2830800
2020-06-30,188.380005,192.220001,187.669998,190.839996,190.839996,1585600
2020-07-01,189.899994,201.330002,188.899994,198.850006,198.850006,1986300
2020-07-02,202.789993,210.860001,200.509995,208.889999,208.889999,2416100
2020-07-06,212.369995,219.860001,211.309998,218.000000,218.000000,2402800
2020-07-07,219.550003,223.729996,214.610001,217.259995,217.259995,2245900
2020-07-08,220.800003,225.184998,219.130005,224.529999,224.529999,1457700
2020-07-09,226.550003,229.414993,221.561996,228.429993,228.429993,1387300
